timestamp,gripper_x,gripper_y,gripper_z
1742425837,-0.21710215543580055,-0.07568962788908286,-0.03581559606841059
1742425837,-0.21710215543580055,-0.07568962788908286,-0.03581559606841059
1742425838,-0.21710213155903205,-0.07568618362003358,-0.035815711104337594
1742425838,-0.21710333198930792,-0.07568621615019179,-0.035817034666933506
1742425838,-0.21710091647910215,-0.07568983986744035,-0.035821554982786996
1742425838,-0.2170978918740353,-0.07569331890709652,-0.035821756401354515
1742425838,-0.21710156895141727,-0.0757550345261777,-0.035812077010421994
1742425838,-0.2171077982566732,-0.07575985956074811,-0.035803989671326
1742425838,-0.2171028086014269,-0.07575677864241917,-0.03581334476815731
1742425838,-0.21710156895141727,-0.0757550345261777,-0.035812077010421994
1742425838,-0.21709662751418507,-0.07575539486125539,-0.03582131998547475
1742425838,-0.2171021799539673,-0.07575688685738971,-0.03581633221530048
1742425838,-0.21710344232232023,-0.07575667290477543,-0.03581037056146388
1742425838,-0.21710033266083645,-0.07538984202400628,-0.03582275639672916
1742425839,-0.21709034166423385,-0.0743292534453505,-0.0358675065125415
1742425839,-0.21711213231617563,-0.07196302135315437,-0.035950252031663354
1742425839,-0.21721501368320537,-0.06843655122306896,-0.03609373984483119
1742425839,-0.2173074553911617,-0.06646422691832075,-0.036184268214274895
1742425839,-0.2175878054475926,-0.062305074005791265,-0.036388896666736364
1742425839,-0.2177752979655958,-0.05970226119755948,-0.036562364390746754
1742425839,-0.21812869145707386,-0.054517579937508644,-0.037104695328736975
1742425839,-0.21884621410488408,-0.04903377969009777,-0.037588885020072155
1742425839,-0.21929049970695313,-0.04632496747719822,-0.03782743159291482
1742425839,-0.22023688244965411,-0.04133306384446592,-0.03831288170176181
1742425839,-0.22075073519786997,-0.03915210341493024,-0.03849809382865768
1742425839,-0.22154216963601792,-0.03565891032489965,-0.03866695573408194
1742425839,-0.22227385738743877,-0.03315911838388856,-0.038131416066570833
1742425840,-0.22278855106329692,-0.03143929494238818,-0.03764365701201089
1742425840,-0.22302063068536068,-0.030803517523530458,-0.03740598331245629
