timestamp,x,y,z
1773351552,-0.13460062,0.056882326,-0.16633007
1773351552,-0.13460062,0.056882326,-0.16633007
1773351552,-0.13115717,0.055355024,-0.15879439
1773351552,-0.13115717,0.055355024,-0.15879439
1773351553,-0.13115717,0.055355024,-0.15879439
1773351553,-0.12445787,0.052724775,-0.14679925
1773351553,-0.12445787,0.052724775,-0.14679925
1773351553,-0.12445787,0.052724775,-0.14679925
1773351553,-0.11517712,0.049005773,-0.12756297
1773351553,-0.11517712,0.049005773,-0.12756297
1773351553,-0.11517712,0.049005773,-0.12756297
1773351553,-0.104813725,0.044199906,-0.11278669
1773351553,-0.104813725,0.044199906,-0.11278669
1773351553,-0.104813725,0.044199906,-0.11278669
1773351554,-0.09276991,0.038328614,-0.09549187
1773351554,-0.09276991,0.038328614,-0.09549187
1773351554,-0.09276991,0.038328614,-0.09549187
1773351554,-0.080488786,0.030926922,-0.07542982
1773351554,-0.080488786,0.030926922,-0.07542982
1773351554,-0.080488786,0.030926922,-0.07542982
1773351554,-0.06935983,0.024392912,-0.052035455
1773351554,-0.06935983,0.024392912,-0.052035455
1773351554,-0.06935983,0.024392912,-0.052035455
1773351554,-0.060865887,0.018852672,-0.025694396
1773351555,-0.060865887,0.018852672,-0.025694396
1773351555,-0.060865887,0.018852672,-0.025694396
1773351555,-0.049431678,0.01315635,-0.008644989
1773351555,-0.049431678,0.01315635,-0.008644989
1773351555,-0.049431678,0.01315635,-0.008644989
1773351555,-0.0354607,0.008919274,0.0007417611
1773351555,-0.0354607,0.008919274,0.0007417611
1773351555,-0.0354607,0.008919274,0.0007417611
1773351555,-0.024007106,0.00469144,0.012506416
1773351555,-0.024007106,0.00469144,0.012506416
1773351556,-0.024007106,0.00469144,0.012506416
1773351556,-0.01511728,0.0024282094,0.0126127945
1773351556,-0.01511728,0.0024282094,0.0126127945
1773351556,-0.01511728,0.0024282094,0.0126127945
1773351556,-0.009699683,0.0035326206,0.0055083884
1773351556,-0.009699683,0.0035326206,0.0055083884
1773351556,-0.009699683,0.0035326206,0.0055083884
1773351556,-0.004996825,0.0041479124,-0.0055863974
1773351556,-0.004996825,0.0041479124,-0.0055863974
1773351556,-0.004996825,0.0041479124,-0.0055863974
1773351557,-0.0033298065,0.0039335876,-0.016322823
1773351557,-0.0033298065,0.0039335876,-0.016322823
1773351557,-0.0033298065,0.0039335876,-0.016322823
1773351557,-0.0036089735,0.0041665034,-0.025087744
1773351557,-0.0036089735,0.0041665034,-0.025087744
1773351557,-0.0036089735,0.0041665034,-0.025087744
1773351557,-0.0042602043,0.0045321737,-0.032097995
1773351557,-0.0042602043,0.0045321737,-0.032097995
1773351557,-0.0042602043,0.0045321737,-0.032097995
1773351557,-0.0049833087250590324,0.0045889741741120815,-0.03506111726164818
1773351558,-0.0049833087250590324,0.0045889741741120815,-0.03506111726164818
1773351558,-0.0049833087250590324,0.0045889741741120815,-0.03506111726164818
