timestamp,x,y,z
1757550005,-0.13832166717835462,0.20934810516156185,-0.11487845469834751
1757550005,-0.13899304153012457,0.20742005445225697,-0.11369767891033014
1757550005,-0.1389303518181621,0.20695840043327252,-0.11298345124547374
1757550005,-0.14072388125740917,0.20541391863757386,-0.11084966822650921
1757550005,-0.1396620913816001,0.20316994829988333,-0.10753377442522288
1757550006,-0.13955848277220156,0.2014905832303473,-0.1053983668689614
1757550006,-0.13895203757883404,0.19941140147168446,-0.10352680405037533
1757550006,-0.13963069975400563,0.19755974097149998,-0.10067089796893176
1757550006,-0.13715786100247215,0.1925608073478741,-0.1000901707194498
1757550006,-0.13293623482127043,0.1906294809019561,-0.1008430585535625
1757550006,-0.13270721539025981,0.1861054756036722,-0.10022152790428024
1757550006,-0.1306080995269459,0.18343664584854702,-0.10036958289786718
1757550006,-0.12240670170606854,0.1755483404425321,-0.0949447104133421
1757550006,-0.11740881296960803,0.17175195017718542,-0.09063997455950071
1757550006,-0.11340463167600895,0.1652719077443598,-0.08681911257229721
1757550007,-0.10715233599609958,0.16145900885103667,-0.08543438406348126
1757550007,-0.1026794280514054,0.15562108519307594,-0.07928146797674045
1757550007,-0.09959366131872588,0.1505225636487824,-0.07472159698277372
1757550007,-0.09657285000143451,0.1465535870954976,-0.06911282482764738
1757550007,-0.09225664898519137,0.14359480551434262,-0.06533682093835297
1757550007,-0.08487200717906102,0.14116924422027874,-0.05785614453257548
1757550007,-0.07956782182762612,0.13867549213589073,-0.05290999817460185
1757550007,-0.07643759613570039,0.13550757105771494,-0.045768297270051016
1757550007,-0.07217208779212075,0.13345505314765382,-0.040956900255880294
1757550007,-0.06876222924790681,0.13101110305154928,-0.03987277501062442
1757550008,-0.06549462393118166,0.12876225606947636,-0.03765885818433318
1757550008,-0.06411715513908256,0.1265353365429464,-0.034559866443647176
1757550008,-0.06152009036223566,0.12549609719720536,-0.03213470609038055
1757550008,-0.05436973089377822,0.11859831870332539,-0.02986651206691944
1757550008,-0.05257504195362295,0.11316262436536377,-0.026656991848128878
1757550008,-0.04925693501875339,0.10819421116208214,-0.023621845688763153
1757550008,-0.046853366715602474,0.10369062769417753,-0.020596568084805707
1757550008,-0.040587290314918256,0.09494642050158143,-0.009187925893497574
1757550008,-0.036660653243375696,0.08855913072309596,-0.0029776577681461386
1757550008,-0.032189637365222123,0.0819546117174994,0.0038343073695053555
1757550009,-0.028247980634536818,0.07661426318139931,0.00969397397744862
1757550009,-0.028257681508288113,0.07519034827135412,0.012617617530634463
1757550009,-0.026060970509655224,0.07293046285306312,0.015788850719438148
1757550009,-0.023758121362882578,0.0719395239523414,0.01913653390478661
1757550009,-0.021550288292247477,0.07082159454703163,0.020944857389101443
1757550009,-0.021488604571498704,0.06986116099983573,0.02233040459524005
1757550009,-0.020050722014620936,0.06958319537098223,0.02398876818066617
1757550009,-0.01950708240794724,0.06875307010753669,0.02466157907926795
1757550009,-0.018769720646254262,0.06801032186588424,0.025352683516433654
1757550009,-0.01587114314374749,0.06047806014338454,0.030141099702169466
1757550010,-0.013807895588096364,0.05641932458513976,0.03237797866072576
1757550010,-0.011615725535461752,0.05165159132233446,0.03564868013042015
1757550010,-0.009701772521232221,0.047885771227173954,0.037990114105416195
1757550010,-0.008826221603245477,0.047419451936539375,0.04256929288147571
1757550010,-0.007441335251372139,0.04573174151673265,0.045290500862859864
1757550010,-0.006492899768943017,0.04476674665650804,0.04835035841141381
1757550010,-0.006146420916393613,0.04360659741776572,0.051251487009583416
1757550010,-0.004408143073602155,0.04310914262235806,0.03068555101718503
1757550010,-0.0027461086487770014,0.042721310990758155,0.021414854707568546
1757550010,-0.001319778992760423,0.04225163898325565,0.008875666586300172
1757550011,0.00039964938706726905,0.04188223684322409,-0.0010228034682517595
1757550011,-0.0005606813473661987,0.0416519910448844,-0.01345038514383387
1757550011,-0.0009761811652652663,0.041298530659653374,-0.022825752874786224
1757550011,0.000129359087590597,0.04156460935700605,-0.032857922998815486
1757550011,-0.0008324690755014963,0.04141176484715506,-0.04066235873051851
1757550011,-0.0008859936367051069,0.041695451126777264,-0.04041360667237084
1757550011,-0.000977915317290079,0.04178797308716295,-0.04334264098054864
1757550011,-0.0010425659443684676,0.0419377332590983,-0.04468253140593557
1757550011,-0.00110803752084504,0.04204502309262302,-0.04641676814855051
1757550011,-0.0022316157221842214,0.04227394971960073,-0.05187582391254015
1757550012,-0.002753609211526231,0.042500033020300775,-0.055002293622229
1757550012,-0.0037983663188881356,0.042652569049624535,-0.05804873277249604
1757550012,-0.003958366388954582,0.042488988858856554,-0.06139850998733668
1757550012,-0.005387128045066858,0.047297699812841494,-0.06268013630003497
1757550012,-0.00647595896188391,0.04926099993850347,-0.0644835558018153
1757550012,-0.007397012427121541,0.05180492024223307,-0.06549956577454843
1757550012,-0.007533480402008741,0.053608948760045905,-0.06691219678442878
1757550012,-0.007072351029121848,0.05359472930959888,-0.06763964842266604
1757550012,-0.006865127219451317,0.054430399933927634,-0.06792471740628726
1757550012,-0.006343445102638623,0.05464959788802548,-0.06852042202986204
