timestamp,gripper_x,gripper_y,gripper_z,target_x,target_y,target_z
1739909691,5.336628582176051e-05,0.14339812249608574,0.17184683858851874,0.00022002589526964918,0.3826537040866017,0.16738068133748765
1739909691,5.336628582176051e-05,0.14339812249608574,0.17184683858851874,,,
1739909691,5.6801190413725335e-05,0.14339956480341454,0.1718479375814792,,,
1739909691,5.5075697762900326e-05,0.14340265073511918,0.17184095387996057,,,
1739909691,5.849563180574613e-05,0.1433980693801749,0.17184986467656924,,,
1739909691,5.4801588407744186e-05,0.14339795599644203,0.17184793596053063,,,
1739909691,5.309715165857964e-05,0.14340108655128828,0.1718379284077579,,,
1739909691,5.322188410363804e-05,0.14339817454015844,0.17183974111495662,,,
1739909691,5.497104171525624e-05,0.14339662926875532,0.1718451505385976,,,
1739909691,5.671359559775091e-05,0.14339809988444213,0.1718463365513216,,,
1739909691,5.5017716791241344e-05,0.14339947590130006,0.17185056588358605,,,
1739909691,5.6761641015308224e-05,0.14341460151393604,0.1718279809278046,,,
1739909692,5.536691992590903e-05,0.14376171637767632,0.17137817186346876,,,
1739909692,5.770886926550255e-05,0.1443712998058633,0.17085202461044308,,,
1739909692,5.660087903884659e-05,0.14502255642404707,0.170565518536064,,,
1739909692,5.739627981341178e-05,0.14585875189789427,0.16993800923987717,,,
1739909692,5.739627981341178e-05,0.14585875189789427,0.16993800923987717,,,
1739909692,5.9973202249962386e-05,0.1467048180035026,0.16930408302446828,,,
1739909692,6.097829953224921e-05,0.14773772679895325,0.1685988190376779,,,
1739909692,6.218614191864002e-05,0.14897103704342202,0.16784176189771924,,,
1739909692,6.150674484980189e-05,0.15013837720104192,0.1672218081090448,,,
1739909692,6.270365582669913e-05,0.15135806817327319,0.16661615071905297,,,
1739909692,6.404780253776598e-05,0.15273988700517221,0.16596722238197006,,,
1739909692,6.655102388719536e-05,0.15343778438157898,0.16559198824137183,,,
1739909693,6.52222287252422e-05,0.15396191836000414,0.16539613298369044,,,
1739909693,6.830647895651821e-05,0.15521314953003248,0.16485398028008982,,,
1739909693,6.933989838212051e-05,0.1562650659088735,0.16441307766490357,,,
1739909693,6.855736614355612e-05,0.1573881154950036,0.1638538015569145,,,
1739909693,6.952843937066034e-05,0.15838979452316326,0.16325549050311475,,,
1739909693,6.952843937066034e-05,0.15838979452316326,0.16325549050311475,,,
1739909693,7.340571863003476e-05,0.16041157180434645,0.16202773555233035,,,
1739909693,7.340571863003476e-05,0.16041157180434645,0.16202773555233035,,,
1739909693,7.637688488096828e-05,0.16146975288382973,0.16196538706069794,,,
