timestamp,tool_x,tool_y,tool_z,target_x,target_y,target_z
1744939279,-4.267892600922159e-05,0.1737325352183665,0.16992942620738669,0.10113223831487655,0.3119770818726428,0.14878671622859363
1744939279,-4.4768661045829447e-05,0.1737325419128402,0.16992942286077672,0.10113223831487655,0.3119770818726428,0.14878671622859363
1744939279,8.432068972625738e-05,0.17373248699975086,0.16993281268176755,0.10113223831487655,0.3119770818726428,0.14878671622859363
1744939279,0.0007755549145931627,0.1737322332437634,0.16993052241008172,0.10113223831487655,0.3119770818726428,0.14878671622859363
1744939279,0.0022665979706122915,0.17374283660395193,0.16990018270427779,0.10113223831487655,0.3119770818726428,0.14878671622859363
1744939279,0.00439908588264495,0.17404532409579612,0.16990134383126254,0.10113223831487655,0.3119770818726428,0.14878671622859363
1744939279,0.007271796789360406,0.17442373747372886,0.1700522196538267,0.10113223831487655,0.3119770818726428,0.14878671622859363
1744939279,0.010759446892808599,0.17492674315874973,0.17029301277631725,0.10113223831487655,0.3119770818726428,0.14878671622859363
1744939279,0.01450205283597937,0.17550630928989142,0.170728244347707,0.12674306860324425,0.3048549305969561,0.14914051337525425
1744939280,0.018291436252476763,0.17623630157660405,0.17135828451424545,0.13321902226632729,0.3031924634943094,0.14970361972350757
1744939280,0.02199052562409316,0.17707196819797916,0.17249801185784686,0.13945271690755734,0.3017089092565037,0.1509710955550972
1744939280,0.02533662527585584,0.17796433327199235,0.17385254817680967,0.14501080628715832,0.3005178667635141,0.1525484778835227
1744939280,0.028405055566174706,0.17902759574371754,0.17541531455844253,0.15002322826758777,0.299701043128132,0.15438959820500936
1744939280,0.031159253534973175,0.18022423090523537,0.17732236087296466,0.15444684338587059,0.29926410923970537,0.15671121976151023
1744939280,0.03362130008010503,0.18154806510508784,0.17928380235986016,0.15832933124075915,0.29917200924190185,0.15909330180197898
1744939280,0.03601317796527279,0.18293549498212422,0.18147505580344334,0.16205143159613894,0.2992229952605164,0.16180992209606096
1744939280,0.03832463653436737,0.1844323508264649,0.18410951330905842,0.16559781940804802,0.2994891628111784,0.1651725515632615
1744939280,0.04055328699969107,0.18603310153365699,0.18691548441964162,0.16896432613619253,0.2999484898129082,0.16877627484159885
1744939280,0.043095682975773625,0.18764753324059127,0.18952598982625174,0.1727838482137999,0.30021625481120423,0.1720788036864453
1744939281,0.04595559155829408,0.18942830937316985,0.19158195008677367,0.17702485898241646,0.30044691754174035,0.17452740933475888
1744939281,0.049133239991732094,0.19119197101705754,0.1933716433488327,0.18170072534659812,0.30045819362931525,0.1765818843934228
1744939281,0.05260421950394973,0.19282725345664448,0.19503667509966505,0.18677928981298297,0.3001497876966512,0.1784817442658193
1744939281,0.05607504473701801,0.194703919696602,0.19599973775309934,0.19174364836520588,0.30011088883654,0.1793101473041211
1744939281,0.05941579111090647,0.19650240648513517,0.19683991057346084,0.19645919058029576,0.3000913214856295,0.17999993034964232
1744939281,0.0627357992488783,0.19846262780329843,0.19719942036220775,0.2010530509695112,0.30028027305463967,0.1799759893750918
1744939281,0.06587124740820599,0.20068378557978817,0.19737675681467315,0.20527898102314415,0.30091919264251193,0.17967114859689845
1744939281,0.06865253954996378,0.20297692786482627,0.1977175083522917,0.2089405982518832,0.3019107104328971,0.1796479528661886
1744939281,0.07112202379498031,0.2055863686140441,0.1978048435145905,0.21206876955061424,0.3034887688364034,0.17925015476369735
1744939281,0.07313676563284743,0.20834599756471875,0.19782982162630253,0.2145045238829522,0.305547853731744,0.17880095754907188
1744939282,0.07462320879370839,0.21123040110235225,0.19790868283525567,0.21616538155967732,0.30809773691908493,0.17847484215715578
1744939282,0.07568547788482276,0.2142247324253561,0.1981561175030017,0.2172152667448969,0.311052675408473,0.17843785424464298
1744939282,0.07681708642095243,0.21742314723162443,0.1984514315326032,0.21833513708891175,0.3142176134759331,0.17848610602398407
1744939282,0.07777342954223071,0.2206895230737667,0.19889137863814987,0.21920715590710715,0.31757873316129676,0.1787885530107768
