timestamp,tool_x,tool_y,tool_z,target_x,target_y,target_z
1744939386,-7.801379353720624e-05,0.1737802109902846,0.17108301485075925,-0.09472499134637308,0.30256498829304357,0.15544234355080608
1744939386,-7.801379363269514e-05,0.17378021114855607,0.17108301764024053,-0.09472499134637308,0.30256498829304357,0.15544234355080608
1744939386,-7.384768415036696e-05,0.1737787626727628,0.17108193167232608,-0.09472499134637308,0.30256498829304357,0.15544234355080608
1744939386,-0.00021753504440019759,0.1737742751154665,0.17128482452115693,-0.09472499134637308,0.30256498829304357,0.15544234355080608
1744939386,-0.0005263651793980039,0.1740245112872969,0.17127159020045446,-0.09472499134637308,0.30256498829304357,0.15544234355080608
1744939386,-0.0009680948175042917,0.17435913795198,0.17075138751541488,-0.09472499134637308,0.30256498829304357,0.15544234355080608
1744939386,-0.0012233366885661065,0.17473243290113358,0.1702046802491295,-0.09472499134637308,0.30256498829304357,0.15544234355080608
1744939386,-0.0016502195832093325,0.17517218118567038,0.16976553949591738,-0.09472499134637308,0.30256498829304357,0.15544234355080608
1744939386,-0.0016711666951231404,0.17563653873419913,0.1692624027506411,-0.09748220740390408,0.30337433250933177,0.15219823475393834
1744939387,-0.0016777736654980397,0.1761409718941274,0.1689807444169346,-0.0974899873357989,0.303838643717666,0.1516253523988289
1744939387,-0.001682555112311393,0.17667938513394732,0.16874140478497746,-0.09749459439121122,0.3043388703542836,0.15110637509532315
1744939387,-0.0016894627250358092,0.17721753039793034,0.16875709892559626,-0.09750280995000649,0.30485316170845017,0.1509572836689719
1744939387,-0.0018136796453391596,0.17776969832576975,0.16893945113952674,-0.09771250633685703,0.3053281888044443,0.15104722222164688
1744939387,-0.0018128208040776937,0.17835252869701299,0.1693961213098905,-0.0977066541733682,0.305917586661362,0.15152396369104842
1744939387,-0.0019664769676186445,0.17895107721407452,0.17004381500829807,-0.09796626713448126,0.3064521043764294,0.1522839256471424
1744939387,-0.002282514597541491,0.17954815773937133,0.17091882324064717,-0.09850250355108425,0.3069125501228435,0.15337144200506805
1744939387,-0.0027131320857280944,0.18016065390020364,0.17191073162457338,-0.09923248406130243,0.3073341916979744,0.15462515127932935
1744939387,-0.0031794016824981276,0.18078738221641522,0.17293671431697258,-0.10002059638145148,0.3077530583136823,0.1559253824437494
1744939387,-0.0039968786096304925,0.18141336935139635,0.174069816448986,-0.1014022757370212,0.30798930396548846,0.15737830073943862
1744939388,-0.005234880439498667,0.18211752927010094,0.17523197346450195,-0.10348900734484057,0.308077051338101,0.1588548352490602
1744939388,-0.007055574547053032,0.1829406658099058,0.17622670842977345,-0.10654191324686335,0.30795424567651297,0.16004157417948847
1744939388,-0.009614784692015316,0.18395839593956811,0.17720365040991704,-0.11080192523533072,0.30761504469244244,0.16113874712563608
1744939388,-0.012664768232916363,0.18511645898649193,0.17827205134462534,-0.11582999949324957,0.30714254680974035,0.16232042888129788
