x,y,z
-0.1369674652814865,0.029652250930666924,0.017279788851737976
-0.1328585147857666,0.02954292483627796,0.014101081527769566
-0.12869024276733398,0.02933550626039505,0.01098996214568615
-0.12460564821958542,0.028978196904063225,0.008088182657957077
-0.12072987109422684,0.028411753475666046,0.005532045383006334
-0.11714056879281998,0.027571354061365128,0.0034285185392946005
-0.11385536938905716,0.026389386504888535,0.0018439728301018476
-0.11083784699440002,0.024800540879368782,0.0008055741200223565
-0.10801608115434647,0.02275097742676735,0.0003096506407018751
-0.10530600696802139,0.02021249756217003,0.0003305205318611115
-0.10263329744338989,0.017200004309415817,0.0008261982002295554
-0.09994897991418839,0.013786778785288334,0.0017414226895198226
-0.0972353145480156,0.010109201073646545,0.0030112601816654205
-0.09449980407953262,0.006353952921926975,0.004568673670291901
-0.09175913780927658,0.0027280619833618402,0.006356725934892893
-0.08901914954185486,-0.0005783318192698061,0.00834213849157095
-0.08625894039869308,-0.0034221792593598366,0.010524674318730831
-0.0834253579378128,-0.005720927845686674,0.012937705032527447
-0.08043970912694931,-0.007449019234627485,0.01563817262649536
-0.0772147923707962,-0.008624669164419174,0.01868676394224167
-0.07367882877588272,-0.009295360185205936,0.022120747715234756
-0.0698012188076973,-0.009527155198156834,0.025923941284418106
-0.06561329960823059,-0.009398452006280422,0.030001340433955193
-0.06121528893709183,-0.00899569969624281,0.03416847810149193
-0.05676286667585373,-0.00840798206627369,0.03816350921988487
-0.0524345301091671,-0.007719248533248901,0.041681237518787384
-0.048390891402959824,-0.006999725941568613,0.04441719874739647
-0.04474183917045593,-0.0062996032647788525,0.046105097979307175
-0.04153253138065338,-0.00564727745950222,0.046537384390830994
-0.03874916210770607,-0.005052214954048395,0.04557117819786072
-0.03633763641119003,-0.004510755185037851,0.043130792677402496
-0.03422633558511734,-0.004012751393020153,0.03921777755022049
-0.03234655410051346,-0.0035474994219839573,0.03393109515309334
-0.030646955594420433,-0.003108022268861532,0.027488049119710922
-0.029100390151143074,-0.0026931960601359606,0.02022796869277954
-0.027702750638127327,-0.00230754679068923,0.0125825060531497
-0.02646542340517044,-0.001959130633622408,0.005011941771954298
-0.025404861196875572,-0.0016565320547670126,-0.002072684234008193
-0.02453353814780712,-0.0014062701957300305,-0.008371764793992043
-0.02385501004755497,-0.0012114520650357008,-0.013722991570830345
-0.02336328662931919,-0.0010717222467064857,-0.01809016987681389
-0.02304474264383316,-0.000983962556347251,-0.021529575809836388
-0.022880474105477333,-0.0009430927457287908,-0.024151453748345375
-0.022847888991236687,-0.0009426017641089857,-0.026088373735547066
-0.022921448573470116,-0.0009748078882694244,-0.02747429721057415
-0.023073354735970497,-0.0010311054065823555,-0.02843300625681877
-0.02327500283718109,-0.0011024719569832087,-0.029072599485516548
-0.023499391973018646,-0.001180298742838204,-0.029483197256922722
-0.02372382953763008,-0.0012573190033435822,-0.029736453667283058
-0.023931901901960373,-0.0013282812433317304,-0.029886394739151
-0.024113966152071953,-0.0013901342172175646,-0.029971517622470856
-0.02426626905798912,-0.001441747648641467,-0.030017731711268425
