timestamp,gripper_x,gripper_y,gripper_z
1742426311,-0.24327621040131678,-0.0012050304533260858,-0.0015766791066288421
1742426311,-0.24328063139983805,-0.0012016043469751413,-0.0015769693348434421
1742426311,-0.24328063139983805,-0.0012016043469751413,-0.0015769693348434421
1742426311,-0.24327621055605547,-0.0012050304400356114,-0.0015766835742785368
1742426311,-0.24327776771502743,-0.0012050450773963962,-0.0015747618561924026
1742426311,-0.24327759396658621,-0.0012031867612085647,-0.0016122961978537187
1742426311,-0.24327604213816686,-0.0011997265356133377,-0.0016142383468892296
1742426311,-0.24328044114456224,-0.0012014834232022817,-0.0016145456452629492
1742426311,-0.24327759412191313,-0.0012031867479248798,-0.0016123006654830685
1742426311,-0.24299357388970994,-0.0012040691418076454,-0.001958666167603068
1742426311,-0.24268219862389506,-0.0011977446030785944,-0.0023494511196467116
1742426311,-0.2425111574865617,-0.0011944800808280078,-0.002551780572594531
1742426312,-0.24214144752305397,-0.0011924176366168685,-0.0026040401508720668
1742426312,-0.2415994786315729,-0.0011902663593527226,-0.0029380328512415843
1742426312,-0.24104805488146064,-0.001182121728151427,-0.0035000943592866096
1742426312,-0.2407900182195859,-0.0011867994959307718,-0.003805765467333605
1742426312,-0.24010625212287295,-0.0011762465408208518,-0.004357134549721947
1742426312,-0.23940062873804907,-0.0011748409700691898,-0.004759149064296475
1742426312,-0.23896296403346032,-0.0011700353051936905,-0.005002800735638968
1742426312,-0.23798940652940942,-0.0011635968034426594,-0.005445269243069317
1742426312,-0.23745908904488303,-0.0011620377500853735,-0.005642956214344241
1742426312,-0.23627432340033197,-0.0011540794397689419,-0.006224934098787105
1742426312,-0.23499021386246066,-0.0011471227930051747,-0.006345421188478417
1742426312,-0.23381784801658803,-0.0011400079848739625,-0.006119388573381068
1742426313,-0.23266591914944434,-0.001136932001375648,-0.005244082381418297
1742426313,-0.23210327117831311,-0.0011355893836240498,-0.004770515218873422
1742426313,-0.23105428689711544,-0.001133544159520738,-0.0037394107311691516
1742426313,-0.2305472039918494,-0.00113091872042396,-0.0031706972759624474
1742426313,-0.22960115799533046,-0.0011299835539894817,-0.0019586566905794855
1742426313,-0.22853924861992977,-0.0011328650767020807,-0.000550146560679754
1742426313,-0.22802691101373504,-0.0011304773749898393,0.0001097221368510648
1742426313,-0.22702506090174918,-0.0011319166869854114,0.0015523433342116977
1742426313,-0.22652494828077843,-0.0011295908580333173,0.0022160390536097863
1742426313,-0.22530998045778877,-0.0011316057189853024,0.004167480307646215
1742426313,-0.22416210850559762,-0.0011334256133497171,0.005945530251493164
1742426313,-0.22348608946073198,-0.0011282817283411186,0.0066390952892945165
1742426314,-0.22233420834500545,-0.0011259303777083856,0.007743262996332795
1742426314,-0.22119720191229794,-0.001124160407528952,0.008385274474259324
1742426314,-0.22009063288194464,-0.0011173160893710125,0.008647544246683958
1742426314,-0.21961541295750409,-0.0011148874467416647,0.008652183749046971
1742426314,-0.21857915107297685,-0.0011071902492231674,0.008542540831017104
1742426314,-0.21732160326522143,-0.001105402349979575,0.008737143694281108
1742426314,-0.21668899018709778,-0.0011006132668684517,0.008897011844025582
1742426314,-0.2154495704185162,-0.0010978983815984307,0.009393179052639089
1742426314,-0.21429042453216124,-0.001094562637077929,0.010202946642037053
1742426314,-0.21378096201452698,-0.0010889412186580356,0.01055835404244379
1742426314,-0.21266020113656994,-0.0010894279114953206,0.011852608119659075
1742426314,-0.21139224395416326,-0.001088597821678327,0.013617553481597877
1742426315,-0.21078965879305034,-0.0010885299905553213,0.014561712390309178
1742426315,-0.20958595156491297,-0.001084903285273037,0.016015506795213658
1742426315,-0.2084291516178477,-0.001084783741158974,0.017172313082513352
1742426315,-0.2079395953937487,-0.0010858673221103851,0.01761407761351605
1742426315,-0.20680183432538804,-0.00107977399977923,0.0182192603196093
1742426315,-0.20612180958413925,-0.0010789417309513272,0.018369252426518323
1742426315,-0.20492691792041237,-0.0010710569422191724,0.01851676350336917
1742426315,-0.2043924651940045,-0.0010727190600296095,0.01852343677656823
1742426315,-0.2025335325236308,-0.0010650890837607687,0.019117903615817056
1742426315,-0.20202540069720964,-0.0010610446727353658,0.019360450421756298
1742426315,-0.2008658691580858,-0.0010627290207382884,0.020346355350737838
1742426315,-0.1998401034303099,-0.0010563315370867774,0.021389162417952023
1742426316,-0.199253619453547,-0.0010512010750379484,0.02213794367590166
1742426316,-0.19822265309433862,-0.0010524867979865519,0.023490528580970976
1742426316,-0.1971682924872048,-0.0010559297137279387,0.024833505869421763
1742426316,-0.19665820842410037,-0.0010555672859786668,0.02553656345403893
1742426316,-0.19574551068038348,-0.001051115235047129,0.027042137789894588
1742426316,-0.19472902687229743,-0.001054300116554409,0.028230214496610506
1742426316,-0.19424802338564515,-0.0010511444215265332,0.028732657713089638
1742426316,-0.1933023446522792,-0.001048628945633895,0.02947052233649952
1742426316,-0.19283055162870613,-0.0010469709523335232,0.029711219772179415
