x,y,z
-0.15281857550144196,-0.03277603164315224,0.030271349474787712
-0.15067167580127716,-0.031259410083293915,0.03038640134036541
-0.14846788346767426,-0.029791029170155525,0.030309705063700676
-0.14626672863960266,-0.028396088629961014,0.030089212581515312
-0.14409703016281128,-0.027086202055215836,0.029755879193544388
-0.14195160567760468,-0.025855369865894318,0.029324952512979507
-0.13979287445545197,-0.024682331830263138,0.028799792751669884
-0.1375664621591568,-0.023537669330835342,0.028177818283438683
-0.13521920144557953,-0.022393234074115753,0.027457864955067635
-0.1327172815799713,-0.021231655031442642,0.026647841557860374
-0.13006027042865753,-0.020053710788488388,0.025771064683794975
-0.12728598713874817,-0.01888134703040123,0.024869132786989212
-0.12446273118257523,-0.0177548099309206,0.023999661207199097
-0.12167000025510788,-0.01672437973320484,0.023229146376252174
-0.1189744770526886,-0.01583973318338394,0.022623566910624504
-0.11641060560941696,-0.015140979550778866,0.022240446880459785
-0.1139727458357811,-0.014654044061899185,0.0221246350556612
-0.11161982268095016,-0.014390253461897373,0.022307395935058594
-0.1092890277504921,-0.014347897842526436,0.022806450724601746
-0.10691369324922562,-0.014513385482132435,0.023624610155820847
-0.10444068163633347,-0.01486083772033453,0.02474639005959034
-0.10184326022863388,-0.015350831672549248,0.026134446263313293
-0.09912511706352234,-0.01593027263879776,0.02772948518395424
-0.09631306678056717,-0.0165353212505579,0.02945684641599655
-0.09343952685594559,-0.017097704112529755,0.0312398262321949
-0.09052109718322754,-0.017552552744746208,0.03301558271050453
-0.08754190057516098,-0.017844831570982933,0.03474726900458336
-0.08444824814796448,-0.017932580783963203,0.036427680402994156
-0.08115670830011368,-0.017787354066967964,0.03807352855801582
-0.07757356762886047,-0.0173939261585474,0.03971255198121071
-0.07362185418605804,-0.016751235350966454,0.04136671870946884
-0.0692705363035202,-0.01587517186999321,0.04303491488099098
-0.06455796211957932,-0.014801645651459694,0.04467872157692909
-0.059599801898002625,-0.013586902990937233,0.046215303242206573
-0.05457392334938049,-0.012302402406930923,0.04752039909362793
-0.049683522433042526,-0.011024074628949165,0.04844081029295921
-0.04511117562651634,-0.009819276630878448,0.048811692744493484
-0.0409817136824131,-0.008736418560147285,0.04847222939133644
-0.03734646365046501,-0.007800727616995573,0.04727652296423912
-0.0341898612678051,-0.007016318384557962,0.04510200396180153
-0.03145065903663635,-0.00637216167524457,0.04186128452420235
-0.029047824442386627,-0.005849042441695929,0.03752238675951958
-0.02690376155078411,-0.005425471346825361,0.0321362130343914
-0.02496078982949257,-0.005081713665276766,0.025861652567982674
-0.023188889026641846,-0.00480189174413681,0.01897222176194191
-0.02158432826399803,-0.00457448186352849,0.011830557137727737
-0.020160961896181107,-0.004391697235405445,0.004830998368561268
-0.018938232213258743,-0.004248346202075481,-0.0016712337965145707
-0.01793074607849121,-0.0041406964883208275,-0.007416979409754276
