timestamp,x,y,z
1773352329,-0.229889556167122,0.18222288251550794,-0.16856032276957988
1773352329,-0.2259778859237722,0.17813146334789626,-0.1649162102246748
1773352330,-0.22420328479017398,0.1762364974723355,-0.16296716960838206
1773352330,-0.2179351068727858,0.17060989193885687,-0.15736362511383922
1773352330,-0.21391887236102794,0.16679803131811022,-0.15355464179553746
1773352330,-0.20899409033830102,0.1625012275830176,-0.1489638111585158
1773352330,-0.20037571881162244,0.15494282787467994,-0.1400174824121858
1773352330,-0.19361476515232123,0.14951821467855017,-0.13328317973003456
1773352330,-0.18680598175286994,0.14382136590223388,-0.12715817559683124
1773352330,-0.17689381939933843,0.13481969809414704,-0.12195283797404291
1773352330,-0.16929165306226168,0.12802768714225315,-0.11731631970703885
1773352330,-0.16138846690036263,0.12095566652631254,-0.11342170670748547
1773352331,-0.15021490589797604,0.11109807943455033,-0.10653146999978616
1773352331,-0.14172761736583853,0.10319965273560028,-0.10141306893347307
1773352331,-0.13362628540543453,0.09542724751862795,-0.09579541118117829
1773352331,-0.12434052358974629,0.08560085980695128,-0.08758899394994418
1773352331,-0.11873645566933666,0.0791765826336989,-0.08229580644897905
1773352331,-0.11242062915289902,0.07229874872113373,-0.07671583126411563
1773352331,-0.10551722561647409,0.0648163610004661,-0.06821316778894151
1773352331,-0.09964258637997303,0.05901017491956881,-0.062260252734315624
1773352331,-0.09476101289560779,0.054197609253871314,-0.056141061075057286
1773352331,-0.08779411596524994,0.04752660035149434,-0.045497763635781924
1773352332,-0.0815202956125678,0.041811749583451546,-0.03711983541306246
1773352332,-0.07544604076006112,0.035761620526060085,-0.028560219747594817
1773352332,-0.06659124112377535,0.02864377922488355,-0.021830501832763527
1773352332,-0.059481729877499334,0.022432588060423128,-0.015204269679187449
1773352332,-0.05197228824974476,0.01616873719488772,-0.009070402199327615
1773352332,-0.04375351081942752,0.011710627423133294,-0.005817280393251328
1773352332,-0.037152225242805814,0.007442766613799057,-0.0021146631201944543
1773352332,-0.03175105314578569,0.004501761580724933,0.0004256485508847274
1773352332,-0.02672929399787427,0.0017717170899408247,0.0052006926674638965
1773352332,-0.021986100285552646,-0.0005343011533532199,0.00838312379437639
1773352333,-0.017675322059516885,-0.002796631825938825,0.011962646720787506
1773352333,-0.013506165061594966,-0.003590590538879973,0.01134314298718303
1773352333,-0.009677598689922906,-0.004668498464517487,0.012924667985047489
1773352333,-0.0065100893878722865,-0.005522405687397133,0.013439834341824192
1773352333,-0.005790108768584268,-0.00422847911119556,0.010552169473133172
1773352333,-0.004881678962021463,-0.003992749032097495,0.008385831673292932
1773352333,-0.00437358613856087,-0.0034119105638712732,0.005810704016627172
1773352333,-0.004362209247230908,-0.0024192037907799085,0.0004957023797220184
1773352333,-0.003977244526279067,-0.0012556469903647616,-0.0033950255234250215
1773352333,-0.003738687527428952,-0.00015786642829751507,-0.007295277430204611
1773352334,-0.005403575060510646,0.0016362672308345427,-0.012615456343933518
1773352334,-0.005075269362577517,0.0025265867172483553,-0.01587016311287659
1773352334,-0.004838196630785996,0.0033713613379214857,-0.01854473895056477
1773352334,-0.00524132598217103,0.004449108671353008,-0.021050763430537744
1773352334,-0.004649486644889511,0.0047113835225629785,-0.022095642455538383
1773352334,-0.004456415251997803,0.004400744764379724,-0.024599424689529775
1773352334,-0.0041374550429223445,0.0039006730513076043,-0.02793208005690964
1773352334,-0.00366972890362538,0.0037063146271536923,-0.030345708611841854
1773352334,-0.003095964338090784,0.0034776761880462442,-0.032067639771169554
1773352334,-0.0011024320298523294,0.001708319227078009,-0.033526873079145036
1773352335,-0.001222953397519877,0.0018089646730733155,-0.034608379217640206
1773352335,-0.0014913531907617683,0.00186053153240133,-0.035318313937335005
1773352335,-0.0023240837415941518,0.002597635036741819,-0.03515842137226577
1773352335,-0.003245380825656452,0.0032730760635567707,-0.03530603099542101
