Gripper,Joint B,Joint C,Joint D,Base Joint
0.0,0.0,0.0,0.0,0.0
-30.33674430847168,-11.079346656799316,-2.166210412979126,15.103434562683105,1.436025619506836
-30.67338752746582,-10.746842384338379,-2.105949878692627,14.671703338623047,1.4380202293395996
-30.99909210205078,-10.677153587341309,-2.0934646129608154,14.222883224487305,1.4440728425979614
-30.78348731994629,-10.264182090759277,-2.1510324478149414,13.707751274108887,1.4266324043273926
-30.930572509765625,-10.106045722961426,-2.167367935180664,13.384299278259277,1.4134576320648193
-30.930572509765625,-10.106045722961426,-2.167367935180664,13.384299278259277,1.4134576320648193
-30.930572509765625,-10.106045722961426,-2.167367935180664,13.089611053466797,1.4307011365890503
-30.930572509765625,-10.106045722961426,-2.167367935180664,13.089611053466797,1.4307011365890503
-30.138504028320312,-9.53207015991211,-2.1267809867858887,13.328333854675293,1.4111672639846802
-30.138504028320312,-9.53207015991211,-2.1267809867858887,13.328333854675293,1.4111672639846802
-30.138504028320312,-9.53207015991211,-2.1267809867858887,13.138930320739746,1.4302144050598145
-30.138504028320312,-9.332710266113281,-2.1429240703582764,13.10565185546875,1.462638020515442
-30.138504028320312,-9.332710266113281,-2.1429240703582764,13.10565185546875,1.462638020515442
-28.04837989807129,-9.145522117614746,-2.1883246898651123,13.087055206298828,1.4208452701568604
-28.04837989807129,-9.135522842407227,-2.173171043395996,13.078474044799805,1.4019248485565186
-28.04837989807129,-9.135522842407227,-2.173171043395996,13.078474044799805,1.4019248485565186
-28.04837989807129,-9.135522842407227,-2.173171043395996,13.757579803466797,1.4439427852630615
-28.04837989807129,-8.91199779510498,-2.213102340698242,13.775762557983398,1.4431840181350708
-28.04837989807129,-8.91199779510498,-2.213102340698242,13.775762557983398,1.4431840181350708
-28.04837989807129,-8.91199779510498,-2.213102340698242,13.775762557983398,1.4431840181350708
-28.04837989807129,-8.406393051147461,-2.2123422622680664,13.570972442626953,1.4079478979110718
-28.04837989807129,-8.406393051147461,-2.2123422622680664,13.570972442626953,1.4079478979110718
-28.04837989807129,-8.406393051147461,-2.2123422622680664,13.570972442626953,1.4079478979110718
-28.04837989807129,-8.320869445800781,-2.074366331100464,14.284368515014648,1.4260706901550293
-28.04837989807129,-8.320869445800781,-2.074366331100464,14.284368515014648,1.4260706901550293
-28.04837989807129,-8.320869445800781,-2.074366331100464,14.284368515014648,1.4260706901550293
-28.04837989807129,-7.067301273345947,-2.227383852005005,15.504528999328613,1.4695583581924438
-28.04837989807129,-7.067301273345947,-2.227383852005005,15.504528999328613,1.4695583581924438
-28.04837989807129,-7.067301273345947,-2.227383852005005,15.504528999328613,1.4695583581924438
-28.04837989807129,-6.306806564331055,-2.2247281074523926,15.77613353729248,1.4653511047363281
-28.04837989807129,-6.306806564331055,-2.2247281074523926,15.77613353729248,1.4653511047363281
-28.04837989807129,-6.306806564331055,-2.2247281074523926,15.77613353729248,1.4653511047363281
-28.04837989807129,-5.968939304351807,-2.2242512702941895,16.538681030273438,1.406365156173706
-28.04837989807129,-5.968939304351807,-2.2242512702941895,16.538681030273438,1.406365156173706
-28.04837989807129,-5.968939304351807,-2.2242512702941895,16.538681030273438,1.406365156173706
-28.04837989807129,-5.685706615447998,-2.215867519378662,17.254369735717773,1.3423906564712524
-28.04837989807129,-5.685706615447998,-2.215867519378662,17.254369735717773,1.3423906564712524
-28.04837989807129,-5.685706615447998,-2.215867519378662,17.254369735717773,1.3423906564712524
-28.04837989807129,-5.592632293701172,-2.2664825916290283,18.851768493652344,1.4062882661819458
-28.04837989807129,-5.592632293701172,-2.2664825916290283,18.851768493652344,1.4062882661819458
-28.04837989807129,-5.592632293701172,-2.2664825916290283,18.851768493652344,1.4062882661819458
-28.04837989807129,-5.620566368103027,-2.196211099624634,20.153682708740234,1.3692443370819092
-28.04837989807129,-5.620566368103027,-2.196211099624634,20.153682708740234,1.3692443370819092
-28.04837989807129,-5.620566368103027,-2.196211099624634,20.153682708740234,1.3692443370819092
-28.04837989807129,-5.127026557922363,-2.207681179046631,21.856094360351562,1.3844244480133057
-28.04837989807129,-5.127026557922363,-2.207681179046631,21.856094360351562,1.3844244480133057
-28.04837989807129,-5.127026557922363,-2.207681179046631,21.856094360351562,1.3844244480133057
-28.04837989807129,-4.911825180053711,-2.1746208667755127,22.816110610961914,1.380095362663269
-28.04837989807129,-4.911825180053711,-2.1746208667755127,22.816110610961914,1.380095362663269
-28.04837989807129,-4.911825180053711,-2.1746208667755127,22.816110610961914,1.380095362663269
-28.04837989807129,-4.54827356338501,-2.1089675426483154,22.681209564208984,1.4042301177978516
-28.04837989807129,-4.54827356338501,-2.1089675426483154,22.681209564208984,1.4042301177978516
-28.04837989807129,-4.54827356338501,-2.1089675426483154,22.681209564208984,1.4042301177978516
-28.04837989807129,-4.478320121765137,-2.233907461166382,23.142578125,1.4683964252471924
-28.04837989807129,-4.478320121765137,-2.233907461166382,23.142578125,1.4683964252471924
-28.04837989807129,-4.478320121765137,-2.233907461166382,23.142578125,1.4683964252471924
-28.04837989807129,-4.390510082244873,-2.102445363998413,21.386173248291016,1.4737237691879272
-28.04837989807129,-4.390510082244873,-2.102445363998413,21.386173248291016,1.4737237691879272
-28.04837989807129,-4.390510082244873,-2.102445363998413,21.386173248291016,1.4737237691879272
-28.04837989807129,-4.301171779632568,-2.1220273971557617,22.748125076293945,1.46429443359375
-28.04837989807129,-4.301171779632568,-2.1220273971557617,22.748125076293945,1.46429443359375
-28.04837989807129,-4.301171779632568,-2.1220273971557617,22.748125076293945,1.46429443359375
-28.04837989807129,-4.176716327667236,-2.0527944564819336,23.17675018310547,1.4400025606155396
-28.04837989807129,-4.176716327667236,-2.0527944564819336,23.17675018310547,1.4400025606155396
-28.04837989807129,-4.176716327667236,-2.0527944564819336,23.17675018310547,1.4400025606155396
-28.04837989807129,-4.1226043701171875,-2.182023048400879,22.0308895111084,1.4220259189605713
-28.04837989807129,-4.1226043701171875,-2.182023048400879,22.0308895111084,1.4220259189605713
-28.04837989807129,-4.1226043701171875,-2.182023048400879,22.0308895111084,1.4220259189605713
-28.04837989807129,-4.0659637451171875,-0.7538699507713318,22.59490203857422,1.4168775081634521
-28.04837989807129,-4.0659637451171875,-0.7538699507713318,22.59490203857422,1.4168775081634521
-28.04837989807129,-4.0659637451171875,-0.7538699507713318,22.59490203857422,1.4168775081634521
-28.04837989807129,-3.982999563217163,0.6024038195610046,20.75286293029785,1.4471993446350098
-28.04837989807129,-3.982999563217163,0.6024038195610046,20.75286293029785,1.4471993446350098
